# output from https://query.wikidata.org/#SELECT%20%3Fhuman%20%3FhumanLabel%0AWHERE%0A%7B%0A%20%20%3Fhuman%20wdt%3AP21%20wd%3AQ6581097%20.%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22en%22%20%7D%0A%7D%20LIMIT%202500%0A
human	humanLabel
http://www.wikidata.org/entity/Q21085	Alexander Knappe
http://www.wikidata.org/entity/Q21086	Miilkbone
http://www.wikidata.org/entity/Q21087	DJ Laz
http://www.wikidata.org/entity/Q21088	Zedd
http://www.wikidata.org/entity/Q21089	Martin Kierszenbaum
http://www.wikidata.org/entity/Q21105	Koen Loete
http://www.wikidata.org/entity/Q21112	Christian Ludwig Brehm
http://www.wikidata.org/entity/Q21119	Detlev von Liliencron
http://www.wikidata.org/entity/Q21163	Ferdinand Tönnies
http://www.wikidata.org/entity/Q21186	Francis Beaufort
http://www.wikidata.org/entity/Q21209	Claus Schenk Graf von Stauffenberg
http://www.wikidata.org/entity/Q21381	Ryo Takayasu
http://www.wikidata.org/entity/Q21516	Ignazio Porro
http://www.wikidata.org/entity/Q21595	Edwin Conklin
http://www.wikidata.org/entity/Q21797	Dmitry Karbyshev
http://www.wikidata.org/entity/Q21822	Bo Xilai
http://www.wikidata.org/entity/Q22072	John Farnham
http://www.wikidata.org/entity/Q22091	Kalle Palander
http://www.wikidata.org/entity/Q22101	Anthimus IV, Patriarch of Constantinople
http://www.wikidata.org/entity/Q22107	Jean-Louis Sebagh
http://www.wikidata.org/entity/Q22201	Jim DeMint
http://www.wikidata.org/entity/Q22212	Lindsey Graham
http://www.wikidata.org/entity/Q22303	Wang Jingwei
http://www.wikidata.org/entity/Q22316	John Kerry
http://www.wikidata.org/entity/Q22327	Vladimir Gil
http://www.wikidata.org/entity/Q22368	Chen Shui-bian
http://www.wikidata.org/entity/Q22401	Henri Farman
http://www.wikidata.org/entity/Q22513	Zhu De
http://www.wikidata.org/entity/Q22522	Christopher Fettes
http://www.wikidata.org/entity/Q22530	Auguste Forel
http://www.wikidata.org/entity/Q22539	Jan Fethke
http://www.wikidata.org/entity/Q22561	Kurt Sommerlatt
http://www.wikidata.org/entity/Q22563	Gerd Dudenhöffer
http://www.wikidata.org/entity/Q22570	Christoph Lehmann
http://www.wikidata.org/entity/Q22575	Nicolas König
http://www.wikidata.org/entity/Q22576	Santeri Paloniemi
http://www.wikidata.org/entity/Q22580	Kurt Dehn
http://www.wikidata.org/entity/Q22581	Lars Forsman
http://www.wikidata.org/entity/Q22590	John Francis
http://www.wikidata.org/entity/Q22594	Harald Schneider
http://www.wikidata.org/entity/Q22606	Peter Blume
http://www.wikidata.org/entity/Q22611	Paul Münch
http://www.wikidata.org/entity/Q22613	Ludwig Hartmann
http://www.wikidata.org/entity/Q22624	Ismael Serrano
http://www.wikidata.org/entity/Q22662	Maurice René Fréchet
http://www.wikidata.org/entity/Q22665	Futabatei Shimei
http://www.wikidata.org/entity/Q22670	Friedrich Schiller
http://www.wikidata.org/entity/Q22675	Tom Wlaschiha
http://www.wikidata.org/entity/Q22677	Michael S. Hart
http://www.wikidata.org/entity/Q22686	Donald Trump
http://www.wikidata.org/entity/Q22689	Ronald Cecil Gates
http://www.wikidata.org/entity/Q22714	Karl May
http://www.wikidata.org/entity/Q22717	Fritz Walter
http://www.wikidata.org/entity/Q22742	George Edward Luckman Gauntlett
http://www.wikidata.org/entity/Q22750	Maurice Genevoix
http://www.wikidata.org/entity/Q22755	Silvio Gesell
http://www.wikidata.org/entity/Q22761	Alexander Gode
http://www.wikidata.org/entity/Q22803	Park Won-soon
http://www.wikidata.org/entity/Q22828	Theodor Verhas
http://www.wikidata.org/entity/Q22840	Helmut Metzger
http://www.wikidata.org/entity/Q22841	Wolfgang Schulte
http://www.wikidata.org/entity/Q22844	Huh Gak
http://www.wikidata.org/entity/Q22878	Laocoön
http://www.wikidata.org/entity/Q22939	Axel Fischer
http://www.wikidata.org/entity/Q22952	Noh Hong-chul
http://www.wikidata.org/entity/Q22954	Dukat
http://www.wikidata.org/entity/Q22971	Elim Garak
http://www.wikidata.org/entity/Q22983	Data
http://www.wikidata.org/entity/Q22989	Ivan Glasenberg
http://www.wikidata.org/entity/Q22992	Chang
http://www.wikidata.org/entity/Q23000	Zefram Cochrane
http://www.wikidata.org/entity/Q23031	Khan Noonien Singh
http://www.wikidata.org/entity/Q23114	Lu Xun
http://www.wikidata.org/entity/Q23139	Barnum Brown
http://www.wikidata.org/entity/Q23162	Asterios
http://www.wikidata.org/entity/Q23168	Minos
http://www.wikidata.org/entity/Q23261	Hideaki Anno
http://www.wikidata.org/entity/Q23301	Roberto Benigni
http://www.wikidata.org/entity/Q23333	Gough Whitlam
http://www.wikidata.org/entity/Q23342	Edmund Barton
http://www.wikidata.org/entity/Q23347	Chris Watson
http://www.wikidata.org/entity/Q23352	George Reid
http://www.wikidata.org/entity/Q23357	Abraham Maslow
http://www.wikidata.org/entity/Q23358	Stanley Bruce
http://www.wikidata.org/entity/Q23359	Taylor Lautner
http://www.wikidata.org/entity/Q23362	James Scullin
http://www.wikidata.org/entity/Q23365	Jeremy Renner
http://www.wikidata.org/entity/Q23368	Chris Patten
http://www.wikidata.org/entity/Q23369	Arthur Fadden
http://www.wikidata.org/entity/Q23375	John Curtin
http://www.wikidata.org/entity/Q23379	Ben Chifley
http://www.wikidata.org/entity/Q23380	Jean Auguste Dominique Ingres
http://www.wikidata.org/entity/Q23385	Patrick Thaler
http://www.wikidata.org/entity/Q23386	John McEwen
http://www.wikidata.org/entity/Q23403	Josh Sussman
http://www.wikidata.org/entity/Q23405	Ted Ligety
http://www.wikidata.org/entity/Q23412	Roy Raymond
http://www.wikidata.org/entity/Q23421	Alan Foggon
http://www.wikidata.org/entity/Q23431	C. Anthony Anderson
http://www.wikidata.org/entity/Q23434	Ernest Hemingway
http://www.wikidata.org/entity/Q23437	William Hirstein
http://www.wikidata.org/entity/Q23441	Octave Mirbeau
http://www.wikidata.org/entity/Q23446	Quentin Smith
http://www.wikidata.org/entity/Q23450	Kit Fine
http://www.wikidata.org/entity/Q23454	Ryan Higa
http://www.wikidata.org/entity/Q23466	Chris Pine
http://www.wikidata.org/entity/Q23481	Friedrich Dürrenmatt
http://www.wikidata.org/entity/Q23505	George H. W. Bush
http://www.wikidata.org/entity/Q23517	Ricky Gervais
http://www.wikidata.org/entity/Q23527	Tim Minchin
